beta_true,r2_true,rep,beta_hat,r2_hat,ks_p,kurt,flag,beta_eff,var_g
0.8,0.95,75,0.7986167623241509,0.9508287537059821,0.992572154828441,11.348536396352088,R2_PRESERVE,0.8,5.039941676634755
0.8,0.95,76,0.8044259720243302,0.9497574475978215,0.979728679113903,12.122632786777364,R2_PRESERVE,0.8,5.1192982772072515
0.8,0.95,77,0.7961895984436752,0.949842385847099,0.9565364596313503,12.592965975109612,R2_PRESERVE,0.8,5.014555333661772
0.8,0.95,78,0.805699113225984,0.9511961044091983,0.7991659946854219,12.53713441851578,R2_PRESERVE,0.8,5.127748104599072
0.8,0.95,79,0.8078821003893597,0.9515315726452486,0.979728679113903,12.556761768129258,R2_PRESERVE,0.8,5.153754691374514
0.8,0.95,80,0.8005300219570526,0.9516148473898152,0.9565364596313503,12.860382278925163,R2_PRESERVE,0.8,5.059935868798235
0.8,0.95,81,0.7966666871620659,0.9492298297587272,0.6449103254493236,12.804384593786255,R2_PRESERVE,0.8,5.023806594660175
0.8,0.95,82,0.7983639638244678,0.9504575557483331,0.8752347874245363,12.317918290758902,R2_PRESERVE,0.8,5.03871852656583
0.8,0.95,83,0.7967119696329319,0.9486845586129198,0.8752347874245363,12.193302262869494,R2_PRESERVE,0.8,5.027265555345529
0.8,0.95,84,0.8084146884291371,0.9512840098939711,0.7126714552657518,12.741481266001504,R2_PRESERVE,0.8,5.161895036999312
0.8,0.95,85,0.8037651890597817,0.9526793429476446,0.9345394905034377,12.527882175288422,R2_PRESERVE,0.8,5.095216145530357
0.8,0.95,86,0.7974834323728599,0.9509364724810454,0.9462030999890614,13.101598382011574,R2_PRESERVE,0.8,5.025078013350245
0.8,0.95,87,0.7989949541966007,0.9515409654658483,0.9215633666950049,12.623262014478305,R2_PRESERVE,0.8,5.040940340985275
0.8,0.95,88,0.798994022165618,0.9493962076520939,0.7782544694527636,12.313021897842791,R2_PRESERVE,0.8,5.052316419226746
0.8,0.95,89,0.7998129374766861,0.9501226738091254,0.4297261921140966,12.389353159486246,R2_PRESERVE,0.8,5.058807361498888
0.8,0.95,90,0.8017420356938217,0.95277364201482,0.891846363130047,11.95997498115477,R2_PRESERVE,0.8,5.06909638671066
0.8,0.95,91,0.8006126934026484,0.951988897167418,0.8194258416202167,13.250186636853979,R2_PRESERVE,0.8,5.058992480537456
0.8,0.95,92,0.7994942891859924,0.9496415868605054,0.3916118088859156,13.017462038043412,R2_PRESERVE,0.8,5.0573380134184545
0.8,0.95,93,0.7987892347326095,0.9497705726331096,0.9994066076178688,12.649102562006496,R2_PRESERVE,0.8,5.047736448662568
0.8,0.95,94,0.7957035686773493,0.9476358620955135,0.8194258416202166,12.06600018659281,R2_PRESERVE,0.8,5.020096880145604
0.8,0.95,95,0.7971944637846224,0.949836070799455,0.8389267727157638,12.247703002785421,R2_PRESERVE,0.8,5.027254415697973
0.8,0.95,96,0.8005843572349726,0.9506355807806797,0.7349033282832014,11.778838328118747,R2_PRESERVE,0.8,5.0658358070544764
0.8,0.95,97,0.8053191877546646,0.9500843500934059,0.9345394905034378,13.59602684954126,R2_PRESERVE,0.8,5.128907938012542
0.8,0.95,98,0.7981698433759816,0.9465785896649698,0.5332866099999254,12.387939302955951,R2_PRESERVE,0.8,5.056906545012062
0.8,0.95,99,0.804242416334748,0.9499994926936143,0.9215633666950049,12.151940653236391,R2_PRESERVE,0.8,5.115658555841433
0.8,0.95,100,0.8018668325287255,0.9497100906067093,0.9999444723049085,12.93769055869106,R2_PRESERVE,0.8,5.087031448297236
0.8,0.99,1,0.8037607295781004,0.9893702105990647,0.9892782354313081,13.115630738804647,R2_PRESERVE,0.8,4.906205234755533
0.8,0.99,2,0.8000110596824817,0.9909026256261925,0.9998650377238683,13.161735867236729,R2_PRESERVE,0.8,4.853018837329982
0.8,0.99,3,0.7986227727794988,0.9898535148250548,0.9892782354313081,13.548460354947991,R2_PRESERVE,0.8,4.841315935583994
0.8,0.99,4,0.7996968054592898,0.9899060706154229,0.9980779124320002,13.030665106483362,R2_PRESERVE,0.8,4.854088712493822
0.8,0.99,5,0.8000952130976874,0.9900577223089497,0.9994066076178688,13.346845932016237,R2_PRESERVE,0.8,4.85818225126012
0.8,0.99,6,0.8005087331902878,0.9902561016235564,0.992572154828441,13.369526213810282,R2_PRESERVE,0.8,4.862231088890339
0.8,0.99,7,0.8013911186591807,0.9901135818101279,0.9565364596313503,13.59343265805171,R2_PRESERVE,0.8,4.873657512713136
0.8,0.99,8,0.798393286300313,0.9899160504289525,0.9950466840358589,13.523351885408989,R2_PRESERVE,0.8,4.838228341154135
0.8,0.99,9,0.7969248914529194,0.9902678403698335,0.9968370576153448,13.580258074228848,R2_PRESERVE,0.8,4.818735439166956
0.8,0.99,10,0.8016628589508404,0.9900308725893221,0.9950466840358589,13.566659347108331,R2_PRESERVE,0.8,4.877370680070322
0.8,0.99,11,0.7984266429116658,0.9900046558578344,0.8575634644004928,13.355395106501351,R2_PRESERVE,0.8,4.838199571126841
0.8,0.99,12,0.8009655180429686,0.9898456858186604,0.9655447778043533,13.424512103466618,R2_PRESERVE,0.8,4.869799936223645
0.8,0.99,13,0.8008105679746298,0.9903881994937047,0.9215633666950049,13.626807803840595,R2_PRESERVE,0.8,4.8652494116501765
0.8,0.99,14,0.7947306912362361,0.9899186728678301,0.9892782354313081,12.874420987140095,R2_PRESERVE,0.8,4.7939271293873125
0.8,0.99,15,0.8019397776298404,0.9897317184499037,0.979728679113903,13.722179063587266,R2_PRESERVE,0.8,4.8822160877627825
0.8,0.99,16,0.8002108638834325,0.9900107890365103,0.9988964861459616,13.801230191607278,R2_PRESERVE,0.8,4.859817194700045
0.8,0.99,17,0.8006287083503126,0.9902211294187376,0.9988964861459616,13.42280687669917,R2_PRESERVE,0.8,4.863860412345939
0.8,0.99,18,0.8002193065931913,0.9899601521806923,0.9925721548284411,13.370323481522174,R2_PRESERVE,0.8,4.860168330105833
0.8,0.99,19,0.7999342063179008,0.9903928140607658,0.9565364596313503,13.585337952731269,R2_PRESERVE,0.8,4.8545841130806116
0.8,0.99,20,0.7990447964302875,0.990081083040784,0.979728679113903,13.247215675771152,R2_PRESERVE,0.8,4.845320027176783
0.8,0.99,21,0.7994920153156907,0.9901607865629957,0.9892782354313081,13.87485207488876,R2_PRESERVE,0.8,4.850354854221815
0.8,0.99,22,0.7981636763648314,0.9902345041825548,0.9345394905034377,13.442937567616923,R2_PRESERVE,0.8,4.833890837267603
0.8,0.99,23,0.8006788103245538,0.9896605281653247,0.9968370576153448,13.45515071988833,R2_PRESERVE,0.8,4.867224693631575
0.8,0.99,24,0.7999446796795194,0.9896196801881406,0.9999444723049085,13.246253411255012,R2_PRESERVE,0.8,4.8585039451572145
0.8,0.99,25,0.8000413704209953,0.9902098474671404,0.9850359268412626,13.129391856891353,R2_PRESERVE,0.8,4.8567821489817256
0.8,0.99,26,0.800348591219444,0.9902580193777806,0.9999444723049085,13.10487061540752,R2_PRESERVE,0.8,4.860276489873527
0.8,0.99,27,0.8012202827771377,0.9902397587394224,0.9892782354313081,13.50917540012625,R2_PRESERVE,0.8,4.870959118897411
0.8,0.99,28,0.802506888989924,0.9901413217922717,0.9655447778043533,13.674247204329163,R2_PRESERVE,0.8,4.88710114578133
0.8,0.99,29,0.8005849804660748,0.9897653537655792,0.979728679113903,13.525776780107144,R2_PRESERVE,0.8,4.865568636159714
0.8,0.99,30,0.7981415014097679,0.9899213613870483,0.9345394905034377,13.293052451247,R2_PRESERVE,0.8,4.835151270652345
0.8,0.99,31,0.8009615645122603,0.9897049411225727,0.9994066076178688,13.587909564574751,R2_PRESERVE,0.8,4.870444383397339
0.8,0.99,32,0.7998167342636381,0.9901310150881154,0.9732575129604246,13.585059438283551,R2_PRESERVE,0.8,4.854441621512999
0.8,0.99,33,0.7984844959216253,0.9900615181579713,0.9997042245955575,13.647217870322784,R2_PRESERVE,0.8,4.838622823418129
0.8,0.99,34,0.7999100487762393,0.9897684460582545,0.9950466840358589,13.360874649849649,R2_PRESERVE,0.8,4.8573531012782105
0.8,0.99,35,0.8006191533718796,0.9900982764685339,0.9999444723049085,13.553585711216229,R2_PRESERVE,0.8,4.864347820110974
0.8,0.99,36,0.8021104218766693,0.9900670766344758,0.9994066076178688,13.825759161215036,R2_PRESERVE,0.8,4.882639654802501
0.8,0.99,37,0.8008027787152868,0.989760998307984,0.9997042245955575,13.240711290200021,R2_PRESERVE,0.8,4.868237763939328
0.8,0.99,38,0.7966625742288433,0.989286639457572,0.644910325449324,13.62121667325227,R2_PRESERVE,0.8,4.820339878768453
0.8,0.99,39,0.7980834775717297,0.989698545494521,0.9073133476228827,13.840019707056015,R2_PRESERVE,0.8,4.835536681975696
0.8,0.99,40,0.801226548967454,0.9904455711449576,0.8918463631300468,13.680273761366426,R2_PRESERVE,0.8,4.87002311847582
0.8,0.99,41,0.8018947327181409,0.9904207740725566,0.9968370576153448,13.541157540726278,R2_PRESERVE,0.8,4.878271361356344
0.8,0.99,42,0.7961108099543878,0.9899334883666737,0.9925721548284411,13.664906098146446,R2_PRESERVE,0.8,4.810519730348692
0.8,0.99,43,0.7982305748022428,0.9904431654366443,0.9925721548284411,13.49293214713989,R2_PRESERVE,0.8,4.833682631657686
0.8,0.99,44,0.8004619526080693,0.9898136806191125,0.9892782354313081,13.775994184809086,R2_PRESERVE,0.8,4.86383585887086
0.8,0.99,45,0.7977045060681234,0.989458142535843,0.9988964861459616,13.450309267919184,R2_PRESERVE,0.8,4.832119191223181
0.8,0.99,46,0.8014785173003285,0.989838633019879,0.9980779124320002,13.435743213104825,R2_PRESERVE,0.8,4.876074657397921
0.8,0.99,47,0.8010420799347969,0.9903502309937545,0.9565364596313503,13.06724079214709,R2_PRESERVE,0.8,4.868249510645084
0.8,0.99,48,0.7996824568331576,0.9900425896562498,0.9950466840358589,13.262888995195205,R2_PRESERVE,0.8,4.853245207866132
0.8,0.99,49,0.8000576054069192,0.9903776146951925,0.9988964861459616,13.325044147855937,R2_PRESERVE,0.8,4.8561565064121845
0.8,0.99,50,0.7996523588607996,0.9901083928781133,0.9565364596313503,13.97570508345419,R2_PRESERVE,0.8,4.852557362205192
0.8,0.99,51,0.7997233362328388,0.9902299313828589,0.9073133476228828,13.482894199544873,R2_PRESERVE,0.8,4.8528231319231026
0.8,0.99,52,0.7982669917854616,0.9905711985567373,0.6449103254493236,13.314445575265548,R2_PRESERVE,0.8,4.833498868328516
0.8,0.99,53,0.8018152482393214,0.9903432027774144,0.9462030999890614,13.714561849221042,R2_PRESERVE,0.8,4.877686360563787
0.8,0.99,54,0.7995723925878585,0.9902258045594353,0.9999797789421146,13.461451188027212,R2_PRESERVE,0.8,4.851011631038753
0.8,0.99,55,0.7990430049394232,0.9900915608319445,0.9999936295661708,13.180780732424036,R2_PRESERVE,0.8,4.845247024303111
0.8,0.99,56,0.7998978601760128,0.9899572127999682,0.979728679113903,13.362923532753872,R2_PRESERVE,0.8,4.856278894717599
0.8,0.99,57,0.801055167433483,0.9903791366698699,0.9988964861459616,13.454266690753826,R2_PRESERVE,0.8,4.868266496068601
0.8,0.99,58,0.8012094835538903,0.9901126870910709,0.9988964861459616,13.210807332379844,R2_PRESERVE,0.8,4.8714529385580745
0.8,0.99,59,0.7992274006727238,0.9900125480126053,0.979728679113903,13.842554365015879,R2_PRESERVE,0.8,4.847870441932686
0.8,0.99,60,0.7995190846347558,0.9903490076268521,0.9925721548284411,13.315215754985445,R2_PRESERVE,0.8,4.849761409844953
0.8,0.99,61,0.8012005394367753,0.9900285653327099,0.9925721548284411,13.167722383465769,R2_PRESERVE,0.8,4.871758089832092
0.8,0.99,62,0.8004862802296695,0.9904169130230767,0.9073133476228827,13.440011371735107,R2_PRESERVE,0.8,4.861168914019058
0.8,0.99,63,0.7983056397247718,0.9900676721712907,0.9655447778043533,13.59084289621049,R2_PRESERVE,0.8,4.83642535344589
0.8,0.99,64,0.8011010473546002,0.9902317365777372,0.8194258416202167,13.375400007392575,R2_PRESERVE,0.8,4.869548910349797
0.8,0.99,65,0.7999107179814485,0.9901452476782541,0.9994066076178688,13.383660289169782,R2_PRESERVE,0.8,4.855512750738979
0.8,0.99,66,0.799777668858557,0.9901150495540596,0.9655447778043533,13.200161820119632,R2_PRESERVE,0.8,4.854045692515822
0.8,0.99,67,0.8006980083174037,0.9900919995403393,0.8752347874245363,13.636589799200536,R2_PRESERVE,0.8,4.865336915198429
0.8,0.99,68,0.7970266490965239,0.9894683632930431,0.9215633666950049,13.404704928779474,R2_PRESERVE,0.8,4.823860573411076
0.8,0.99,69,0.799109648605083,0.9897148419505374,0.8918463631300468,13.118716244145968,R2_PRESERVE,0.8,4.847899859648452
0.8,0.99,70,0.8017552433455791,0.9900362884990159,0.9732575129604246,13.877231651726227,R2_PRESERVE,0.8,4.878468203176631
0.8,0.99,71,0.8019329775354357,0.9899593431622282,0.9850359268412626,13.520622372946676,R2_PRESERVE,0.8,4.881010724569921
0.8,0.99,72,0.7977285938324931,0.9897879945228865,0.9565364596313503,13.437957957482627,R2_PRESERVE,0.8,4.830800594295773
0.8,0.99,73,0.7994094726543454,0.9896160658499462,0.9565364596313503,13.493017135469778,R2_PRESERVE,0.8,4.852022627620504
0.8,0.99,74,0.798955198425306,0.9901020018091174,0.9950466840358589,13.391535420390657,R2_PRESERVE,0.8,4.844131114702033
0.8,0.99,75,0.7986348633248557,0.9897776094101589,0.9345394905034377,13.609187603168461,R2_PRESERVE,0.8,4.841833813103659
0.8,0.99,76,0.7991325581587767,0.9901102190065176,0.9850359268412626,13.612681904079317,R2_PRESERVE,0.8,4.846241826106548
0.8,0.99,77,0.8019188469615046,0.9904161595644587,0.979728679113903,13.758602509595338,R2_PRESERVE,0.8,4.878587490461612
0.8,0.99,78,0.7990618357423702,0.9902269204372671,0.9892782354313081,13.725992737011754,R2_PRESERVE,0.8,4.844813045028945
0.8,0.99,79,0.7982750869861442,0.9893738916169048,0.992572154828441,13.721305826537982,R2_PRESERVE,0.8,4.839446357617076
0.8,0.99,80,0.7976992900950806,0.9894720172346931,0.8575634644004929,13.344595579912038,R2_PRESERVE,0.8,4.831988242937803
0.8,0.99,81,0.7992622405312225,0.9894689103950127,0.9565364596313503,13.495624699916508,R2_PRESERVE,0.8,4.850956874006947
0.8,0.99,82,0.7954201675772813,0.9898520161321626,0.9980779124320002,13.470332266316557,R2_PRESERVE,0.8,4.802572157723307
0.8,0.99,83,0.8014987564987822,0.9901868550237047,0.9950466840358589,13.557147328571457,R2_PRESERVE,0.8,4.874606054464315
0.8,0.99,84,0.7991578092364396,0.9899079455394344,0.9999797789421146,13.51169482839467,R2_PRESERVE,0.8,4.847538417574905
0.8,0.99,85,0.7999333441206185,0.9899750190237349,0.9732575129604246,13.527988881321296,R2_PRESERVE,0.8,4.856622403714672
0.8,0.99,86,0.8011695452821465,0.9897076052555257,0.9997042245955575,14.19128594357991,R2_PRESERVE,0.8,4.872960951286553
0.8,0.99,87,0.7995987314008186,0.9898413566707545,0.8194258416202167,13.545056076945755,R2_PRESERVE,0.8,4.853215457070843
0.8,0.99,88,0.8000995796342907,0.9902528733945378,0.8752347874245363,13.55391493182124,R2_PRESERVE,0.8,4.857277856668121
0.8,0.99,89,0.7982976676281989,0.9893567442953004,0.992572154828441,13.633505436957918,R2_PRESERVE,0.8,4.839804027327766
0.8,0.99,90,0.7976432965403043,0.9902929597903868,0.9655447778043533,13.679627657751968,R2_PRESERVE,0.8,4.827304809757138
0.8,0.99,91,0.7987678680100363,0.9902159225688988,0.9980779124320002,13.35563494340472,R2_PRESERVE,0.8,4.841302743113011
0.8,0.99,92,0.8014659780250961,0.9901652758405316,0.992572154828441,12.995663437373201,R2_PRESERVE,0.8,4.87431358032789
0.8,0.99,93,0.799003248272991,0.989811402525244,0.7349033282832016,13.522006157489734,R2_PRESERVE,0.8,4.846136154818999
0.8,0.99,94,0.7963719298522521,0.9902922485234145,0.9950466840358589,14.042711835955316,R2_PRESERVE,0.8,4.811932010743101
0.8,0.99,95,0.7997538922150326,0.9901029542772678,0.9345394905034377,13.191091016437234,R2_PRESERVE,0.8,4.853816378685832
0.8,0.99,96,0.7996721536603648,0.989963910512452,0.9925721548284411,13.3866104338775,R2_PRESERVE,0.8,4.853505859834018
0.8,0.99,97,0.7999161588857462,0.9897690942053665,0.9994066076178688,13.032393921848403,R2_PRESERVE,0.8,4.857424126432978
0.8,0.99,98,0.8004813714477237,0.9898012042205272,0.9998650377238683,13.440148464833218,R2_PRESERVE,0.8,4.864133161987013
0.8,0.99,99,0.8011659645931084,0.9895835919003092,0.9462030999890614,13.348578822086406,R2_PRESERVE,0.8,4.873528061468346
0.8,0.99,100,0.7995012757213013,0.9904236239995408,0.891846363130047,13.661189239019443,R2_PRESERVE,0.8,4.849180005665868
1.0,0.8,1,0.990091142774839,0.796712989944524,0.46984032119867625,10.198024593503039,R2_PRESERVE,1.0,9.244840592329398
1.0,0.8,2,0.9799792529079013,0.7918748039875757,0.5773186341936011,9.615877521373804,R2_PRESERVE,1.0,9.112304260549012
1.0,0.8,3,0.998219503898798,0.8018405330980154,0.7567984371807895,8.670805950308921,R2_PRESERVE,1.0,9.337165800591142
1.0,0.8,4,1.0108417678755504,0.8169180139431287,0.3384783873513758,8.678364284998482,R2_PRESERVE,1.0,9.398073968190664
1.0,0.8,5,1.0089935614375114,0.802067326645299,0.5773186341936012,9.760172733725373,R2_PRESERVE,1.0,9.537113238011905
1.0,0.8,6,1.0077896691208699,0.8062972327287372,0.9462030999890614,9.276714782466353,R2_PRESERVE,1.0,9.464454970909891
1.0,0.8,7,0.9928425530735158,0.7979026866400841,0.41040886465000037,8.577272223219241,R2_PRESERVE,1.0,9.282432769247194
1.0,0.8,8,1.0019929733219528,0.8027985519864703,0.7991659946854219,10.129586065441416,R2_PRESERVE,1.0,9.396665038316428
1.0,0.8,9,1.0003095453049935,0.8018580373142452,0.6902009153490102,8.161460909848914,R2_PRESERVE,1.0,9.376101795993621
1.0,0.8,10,1.008670905850518,0.8073515731230473,0.5332866099999254,9.407034414226661,R2_PRESERVE,1.0,9.468632633436972
1.0,0.8,11,0.9890257179507189,0.791404322424486,0.8752347874245363,7.3016572391936805,R2_PRESERVE,1.0,9.28683492999437
1.0,0.8,12,0.9965764695512223,0.80783637439682,0.3058498487511271,8.657834879141895,R2_PRESERVE,1.0,9.237380382377854
1.0,0.8,13,1.0024741498556053,0.8032386255907005,0.41040886465000037,8.562517946227416,R2_PRESERVE,1.0,9.400538993578044
1.0,0.8,14,1.0010822456264399,0.8001828064569045,0.9345394905034377,9.015152726274417,R2_PRESERVE,1.0,9.410252511543641
1.0,0.8,15,1.0051971086045581,0.7993955361321863,0.7991659946854217,7.915272737194801,R2_PRESERVE,1.0,9.497115440576756
1.0,0.8,16,1.0036113993589633,0.8016652696709407,0.9215633666950049,8.051583423678267,R2_PRESERVE,1.0,9.440371309202273
1.0,0.8,17,1.0082170818846967,0.8063514044577104,0.5773186341936012,9.271399059365825,R2_PRESERVE,1.0,9.47184822236771
1.0,0.8,18,1.0069468116633777,0.8009727034150191,0.7349033282832014,8.066476113986166,R2_PRESERVE,1.0,9.511441054598196
1.0,0.8,19,0.9911507327488305,0.7917897098641389,0.9655447778043533,8.997545675342385,R2_PRESERVE,1.0,9.322245457493016
1.0,0.8,20,0.98349325177192,0.7967645638962841,0.9925721548284411,9.146052250435734,R2_PRESERVE,1.0,9.1214468644155
1.0,0.8,21,0.9972326833924408,0.8021566368551798,0.9215633666950049,8.535823266298836,R2_PRESERVE,1.0,9.315041641406133
1.0,0.8,22,1.016634182977511,0.8081498238336603,0.9073133476228827,9.244789905256699,R2_PRESERVE,1.0,9.609228224071298
1.0,0.8,23,1.004413834943813,0.8031652913188649,0.2341029855198848,9.759068093405688,R2_PRESERVE,1.0,9.43781400897314
1.0,0.8,24,1.0151366647356175,0.806677321680006,0.69020091534901,8.989618894442104,R2_PRESERVE,1.0,9.598428952528796
1.0,0.8,25,0.9981562147266048,0.8006951432997946,0.667584748786672,8.565089930188828,R2_PRESERVE,1.0,9.3493369153922
1.0,0.8,26,1.000357130587841,0.8036961534073728,0.7349033282832016,8.33342518421031,R2_PRESERVE,1.0,9.355547950082983
1.0,0.8,27,0.9930154719621712,0.7984576672719965,0.667584748786672,8.266752685374902,R2_PRESERVE,1.0,9.279212260004137
1.0,0.8,28,0.9896634222091415,0.8009312486968024,0.44954451693235176,7.652091732839599,R2_PRESERVE,1.0,9.188207077713832
1.0,0.8,29,0.9973369023742538,0.8052795252527339,0.3384783873513757,9.744726296803197,R2_PRESERVE,1.0,9.280857290488777
1.0,0.8,30,0.9987613563518429,0.8036295501670403,0.9850359268412626,9.322131474313544,R2_PRESERVE,1.0,9.326496629498633
1.0,0.8,31,0.9968643371526129,0.7970986626346211,0.5997055233436901,8.866647037387674,R2_PRESERVE,1.0,9.367226308180957
1.0,0.8,32,0.9911072151069734,0.8021394426670679,0.9892782354313081,9.038502176688501,R2_PRESERVE,1.0,9.201155662015639
1.0,0.8,33,1.001440969577988,0.8008963092676297,0.9850359268412626,8.625496050309295,R2_PRESERVE,1.0,9.408608368464918
1.0,0.8,34,0.9890148835963306,0.7879196157421737,0.7991659946854217,8.347616075926869,R2_PRESERVE,1.0,9.327703150067666
1.0,0.8,35,0.9961897882629267,0.8081827429645424,0.8389267727157635,8.813302816037012,R2_PRESERVE,1.0,9.226257530067993
1.0,0.8,36,1.007637041835682,0.8045751866279997,0.7991659946854219,10.472712904130907,R2_PRESERVE,1.0,9.48183925117252
1.0,0.8,37,1.0031496995330924,0.8049798033802318,0.9462030999890614,9.655573261767152,R2_PRESERVE,1.0,9.39285212253719
1.0,0.8,38,1.008049431016311,0.8060449450821693,0.9565364596313503,8.822924850190146,R2_PRESERVE,1.0,9.472298453192645
1.0,0.8,39,0.9874002695837081,0.7894739171003117,0.2903827290319627,8.888076240836913,R2_PRESERVE,1.0,9.278967874893624
1.0,0.8,40,0.9923406642045978,0.8028676400621112,0.449544516932352,7.826256521818824,R2_PRESERVE,1.0,9.215705697239569
1.0,0.8,41,1.0119008960206406,0.8017618946314742,0.6902009153490102,8.766287127952728,R2_PRESERVE,1.0,9.595807425663368
1.0,0.8,42,0.9928957419643536,0.8002032029231619,0.9950466840358589,8.812838461863421,R2_PRESERVE,1.0,9.256738293394578
1.0,0.8,43,0.9986678947570945,0.7997255517957985,0.7991659946854219,8.216967837582043,R2_PRESERVE,1.0,9.370271593775811
1.0,0.8,44,0.9946349137238213,0.8068987390579989,0.469840321198676,9.135126267320757,R2_PRESERVE,1.0,9.21211471064808
1.0,0.8,45,0.9767586128030747,0.8021209105340974,0.37335039326490416,8.074645854578318,R2_PRESERVE,1.0,8.936874004467894
1.0,0.8,46,0.9970207146696443,0.7999910094997651,0.6449103254493236,9.04604488807596,R2_PRESERVE,1.0,9.336287809779186
1.0,0.8,47,1.012675865272867,0.7973870630689736,0.9345394905034377,8.65692716737801,R2_PRESERVE,1.0,9.663238722498608
1.0,0.8,48,1.0041127873308697,0.8064238488070342,0.9732575129604246,9.541145884623049,R2_PRESERVE,1.0,9.394044371664735
1.0,0.8,49,0.9959609471317468,0.7972130863165181,0.9950466840358589,8.759271404093827,R2_PRESERVE,1.0,9.348914208402116
1.0,0.8,50,0.9914487171743858,0.808228652812982,0.6902009153490102,8.690281422765237,R2_PRESERVE,1.0,9.13812810630755
1.0,0.8,51,0.9774767396679852,0.7911314133365969,0.7126714552657518,7.580348989757866,R2_PRESERVE,1.0,9.074343359598695
1.0,0.8,52,1.0051203522455243,0.8048407820045953,0.9345394905034377,9.638191641805443,R2_PRESERVE,1.0,9.431421056053443
1.0,0.8,53,0.9994186054591524,0.7930914805026834,0.8918463631300468,7.685916778924721,R2_PRESERVE,1.0,9.462862945005556
1.0,0.8,54,0.9996691860160051,0.7935783191127991,0.9850359268412626,8.77629985850613,R2_PRESERVE,1.0,9.461800598432301
1.0,0.8,55,0.9908894666241326,0.7946423127453173,0.9462030999890614,9.091460615021358,R2_PRESERVE,1.0,9.283884131758505
1.0,0.8,56,1.0069446128517354,0.8051628311611381,0.9980779124320002,9.39161973736825,R2_PRESERVE,1.0,9.461901479210958
1.0,0.8,57,0.9929322446519427,0.8061132957499013,0.3058498487511271,9.450061626415602,R2_PRESERVE,1.0,9.189547325383106
1.0,0.8,58,0.9940356306474923,0.7949866963694909,0.9215633666950049,9.027700883404544,R2_PRESERVE,1.0,9.338884770579526
1.0,0.8,59,1.0109707587070438,0.8070773048048123,0.175787279262466,8.538726196579908,R2_PRESERVE,1.0,9.515092791948339
1.0,0.8,60,1.0027584838493429,0.8022133231043422,0.6675847487866718,8.948592146270167,R2_PRESERVE,1.0,9.417893912631948
1.0,0.8,61,1.00758893806112,0.8024246577414407,0.3916118088859155,9.123362316779284,R2_PRESERVE,1.0,9.506343229138087
1.0,0.8,62,1.0066097200488033,0.8047461515647805,0.9565364596313503,7.847011451675229,R2_PRESERVE,1.0,9.460504691157446
1.0,0.8,63,1.000730027096695,0.7978282923681723,0.5117470272646123,8.276388403620745,R2_PRESERVE,1.0,9.43138347733948
1.0,0.8,64,1.0026486545961688,0.7984498785068146,0.5332866099999254,8.422854832224582,R2_PRESERVE,1.0,9.460211938617581
1.0,0.8,65,0.9836267745441841,0.7984583638497776,0.6222589308962219,8.088631406244152,R2_PRESERVE,1.0,9.104568832092514
1.0,0.8,66,0.9967487794683799,0.7931932222267297,0.979728679113903,7.730401118432955,R2_PRESERVE,1.0,9.4111653744645
1.0,0.8,67,0.997743926693685,0.8015683501779214,0.6222589308962219,8.991855400877498,R2_PRESERVE,1.0,9.331438527869912
1.0,0.8,68,0.9886943984197945,0.8045415502212084,0.667584748786672,8.757901484553962,R2_PRESERVE,1.0,9.129072238775242
1.0,0.8,69,1.0049967454182185,0.8028964876193196,0.10017541553538539,9.291075663999573,R2_PRESERVE,1.0,9.451935015432948
1.0,0.8,70,0.9960148023669647,0.7963134877559845,0.8575634644004928,8.555383340475837,R2_PRESERVE,1.0,9.360487943745468
1.0,0.8,71,1.003197679184427,0.8038705867867916,0.5773186341936011,9.85553491604556,R2_PRESERVE,1.0,9.40671256288523
1.0,0.8,72,1.0091360285611404,0.7964168191307834,0.5332866099999254,9.352132427817697,R2_PRESERVE,1.0,9.607490748545425
1.0,0.8,73,1.004381596148033,0.8043293387861968,0.9215633666950049,9.393426205653618,R2_PRESERVE,1.0,9.423550378966985
1.0,0.8,74,0.9919905542086079,0.8012489858476357,0.6222589308962219,7.9254166151018275,R2_PRESERVE,1.0,9.22780811645203
1.0,0.8,75,1.0126325689369535,0.8050669881763103,0.4297261921140966,7.231441692228181,R2_PRESERVE,1.0,9.570238002052312
1.0,0.8,76,1.0020540166082577,0.7982539023189684,0.7782544694527632,9.737904926005136,R2_PRESERVE,1.0,9.451313969570004
1.0,0.8,77,1.001302673442625,0.8011199850238849,0.7349033282832014,9.168128863668473,R2_PRESERVE,1.0,9.403383750188643
1.0,0.8,78,1.0104405355454074,0.8012154497940753,0.9565364596313503,8.62328831341206,R2_PRESERVE,1.0,9.574656010442155
1.0,0.8,79,0.995524338608779,0.8000022877904651,0.9655447778043533,10.57083145880485,R2_PRESERVE,1.0,9.308152924932703
1.0,0.8,80,0.9883304432550744,0.8041517490068962,0.4297261921140966,8.89234028819414,R2_PRESERVE,1.0,9.126774275018903
1.0,0.8,81,1.0002963074409472,0.7987251839673613,0.9565364596313503,9.621657614826168,R2_PRESERVE,1.0,9.412628705193953
1.0,0.8,82,1.0018443820960468,0.8032897214904285,0.8575634644004928,10.063487738343598,R2_PRESERVE,1.0,9.388134411838474
1.0,0.8,83,0.990129315711042,0.7914146926566942,0.9462030999890614,8.109064935557281,R2_PRESERVE,1.0,9.307449837960307
